id_venda;data_venda;nome_vendedor;nome_comprador;meio_pagamento;quantidade;preco_unitario;valor_total;local_empresa;produto;codigo_produto;segmento_produto
9f1adeb0-ee0f-42b2-8d08-3207021f5ab2;16/05/2023;Davi Miguel da Paz;Pedro Melo;Boleto;8;203,86;1630,88;Santa Catarina;Fone de Ouvido;PROD008;Eletrodomésticos
af7c5e43-35d3-4ea0-91c7-f1fb682e3319;05/07/2023;Ana Sophia Sousa;Lucas Araújo;Dinheiro;10;219,93;2199,3;Amapá;Micro-ondas;PROD010;Áudio e Vídeo
6246b830-7bbc-4e09-94d2-da9cb4abca15;15/12/2023;Enrico Aragão;Rodrigo Borges;Cartão;1;431,94;431,94;Minas Gerais;TV 4K;PROD003;Eletrodomésticos
398975e8-80ad-417b-9e91-10ba3ba47b52;11/10/2023;Dra. Ana Clara Pastor;Vitória Castro;Cartão;7;301,99;2113,93;Rondônia;Fone de Ouvido;PROD008;Informática
053d8d2e-89e3-41bb-8249-fbdf3419b9d3;31/05/2023;Enrico Aragão;Otto Cavalcante;Dinheiro;9;377,93;3401,37;Acre;Máquina de Lavar;PROD006;Eletrônicos
25ff182a-0e1a-4580-be9a-2a36c94a0078;17/11/2023;João Gonçalves;Emanuel Cavalcanti;Pix;5;486,23;2431,15;Bahia;TV 4K;PROD003;Eletrônicos
3d626d50-38e5-43c5-8b45-01e851a8e35c;03/11/2023;Marcela Sales;Camila Oliveira;Cartão;6;383,63;2301,78;Amazonas;Tablet;PROD009;Eletrônicos
feafd37c-6149-4593-9161-e293036a3ee4;30/01/2023;Ana Sophia Sousa;Lunna Costela;Cartão;6;440,57;2643,42;Amapá;Fogão;PROD005;Eletrodomésticos
2eca535f-32b0-42f9-bd66-55ddfb40a170;07/03/2023;Lucas Sá;Luana Mendes;Pix;8;409,85;3278,8;Goiás;Tablet;PROD009;Eletrodomésticos
57c25622-00dc-4cb6-8c2c-fc0c519eb322;04/10/2023;Ana Sophia Sousa;Caroline Carvalho;Boleto;9;437,49;3937,41;Minas Gerais;Câmera DSLR;PROD007;Eletrodomésticos
64183ca0-3aa9-4676-9a20-6fbf55fbb7ad;03/03/2023;Ana Sophia Sousa;Sr. Noah Guerra;Cartão;6;224,67;1348,02;Mato Grosso;Tablet;PROD009;Áudio e Vídeo
cba920ca-6c8c-447c-9713-f8019dae8fd1;04/01/2023;Dr. Bruno Ferreira;Caroline Carvalho;Cartão;1;298,27;298,27;Espírito Santo;Geladeira;PROD004;Eletrodomésticos
6ddedac9-4b5f-4fa8-892b-cb92d29ec048;21/09/2023;Ana Sophia Sousa;Maysa Souza;Dinheiro;2;453,66;907,32;Distrito Federal;Máquina de Lavar;PROD006;Eletrônicos
6137bf26-2e59-4378-8e26-2fefc50b9813;05/05/2023;Lucas Sá;Ester da Cruz;Pix;9;74,83;673,47;Amazonas;Micro-ondas;PROD010;Áudio e Vídeo
7045941e-b706-4c3b-b74c-361e53531cd5;30/07/2023;Lucas Sá;Caio Cirino;Cartão;2;332,9;665,8;Rondônia;Máquina de Lavar;PROD006;Áudio e Vídeo
7cfd5d53-2ef0-40c4-b574-c2fe97e12bb6;08/05/2023;Ana Sophia Sousa;Srta. Mirella Abreu;Dinheiro;2;39,7;79,4;Bahia;Máquina de Lavar;PROD006;Eletrônicos
46528102-1f0b-43e0-b2e9-20979b68ba6e;08/02/2023;Lucas Sá;Luana Mendes;Cartão;7;99,91;699,37;Alagoas;Fone de Ouvido;PROD008;Eletrodomésticos
682394ad-9504-4aae-b23b-f70b34ca5d2c;27/03/2023;Enrico Aragão;Camila Oliveira;Dinheiro;9;419,65;3776,85;Distrito Federal;Notebook;PROD002;Eletrodomésticos
f2b8d164-de72-416c-9d6a-bba51a29baf5;02/01/2023;Enrico Aragão;Sra. Maria Helena Campos;Dinheiro;7;452,2;3165,4;Maranhão;TV 4K;PROD003;Áudio e Vídeo
bcf1afc4-a728-441b-8968-3db1d5f25a1b;21/03/2023;Ana Sophia Sousa;Maria Luísa Barros;Pix;7;351,33;2459,31;Alagoas;Tablet;PROD009;Áudio e Vídeo
15ff56fd-668f-4f39-85fd-ecca451ace04;30/01/2023;Dra. Ana Clara Pastor;Thales Cirino;Dinheiro;10;370,51;3705,1;Pernambuco;Smartphone;PROD001;Informática
2bfa9a6c-583c-4c47-b96f-420c1c995432;06/04/2023;Dr. Bruno Ferreira;Rodrigo Borges;Cartão;9;87,14;784,26;Rondônia;Tablet;PROD009;Eletrônicos
e7b0900f-a013-4f4d-953b-1fbd12826f4d;24/10/2023;Dra. Aurora da Cruz;Felipe da Rosa;Cartão;4;207,85;831,4;Pará;Micro-ondas;PROD010;Eletrodomésticos
e277f555-6aac-49eb-908b-9f3d06a3144e;15/04/2023;Marcela Sales;Pedro Melo;Boleto;10;286,96;2869,6;Minas Gerais;Máquina de Lavar;PROD006;Informática
c775ea85-6026-45ed-a251-af28a6e48821;11/06/2023;Dr. Bruno Ferreira;Ester Sales;Dinheiro;3;339,13;1017,39;Rio Grande do Norte;Fogão;PROD005;Áudio e Vídeo
ae12e3d6-a964-4382-9500-ec37789aa74f;17/09/2023;João Gonçalves;Lucas Araújo;Boleto;10;498,09;4980,9;Amapá;Notebook;PROD002;Eletrodomésticos
dd639da3-b558-45b7-a405-596106569c4a;06/10/2023;João Gonçalves;Catarina Cassiano;Cartão;4;191,07;764,28;Rondônia;TV 4K;PROD003;Áudio e Vídeo
320db7e8-582c-4cf0-9b76-1b30e8852523;16/05/2023;Dr. Bruno Ferreira;Maya Nascimento;Pix;9;156,7;1410,3;Goiás;Notebook;PROD002;Eletrodomésticos
53ca0bfd-46e3-43a8-aad4-ee8c5c73aff2;18/12/2023;João Gonçalves;Matheus da Rocha;Dinheiro;5;306,37;1531,85;Goiás;Máquina de Lavar;PROD006;Eletrodomésticos
0ad8796d-e0c5-4cdc-827b-2d4c51f7a857;23/01/2023;Dra. Ana Clara Pastor;Mariah Freitas;Pix;1;55,23;55,23;Rio Grande do Sul;Câmera DSLR;PROD007;Informática
bf57d77e-3945-4244-9da5-01abfbf10581;15/10/2023;Dra. Ana Clara Pastor;Dr. Dom da Costa;Cartão;5;89,18;445,9;Roraima;Fone de Ouvido;PROD008;Áudio e Vídeo
6d0d2dcf-0f0f-4589-9c93-0fa61decbab9;09/08/2023;Davi Miguel da Paz;Felipe da Rosa;Boleto;3;277,34;832,02;Mato Grosso do Sul;Máquina de Lavar;PROD006;Eletrodomésticos
fa609022-95c3-464f-96a3-874b59a4de56;08/12/2023;Dr. Bruno Ferreira;Heloísa Viana;Dinheiro;1;450,47;450,47;Rio Grande do Norte;Geladeira;PROD004;Eletrodomésticos
bebc0874-becd-41da-aa3f-c7525738ed5e;01/04/2023;Enrico Aragão;Eduarda Novaes;Pix;3;463,62;1390,86;Santa Catarina;Geladeira;PROD004;Eletrodomésticos
28c73e51-eb4b-4c2e-8954-04f8a1c01a3b;17/05/2023;Davi Miguel da Paz;Rafael Almeida;Cartão;6;393,37;2360,22;Minas Gerais;Câmera DSLR;PROD007;Eletrodomésticos
a1222a5e-e63b-4df9-afe0-1796ac3806f7;24/08/2023;Marcela Sales;João Camargo;Pix;1;430,71;430,71;Espírito Santo;Geladeira;PROD004;Eletrodomésticos
111bdcaa-2ea4-4ce7-b800-909c127579c7;23/05/2023;Dr. Bruno Ferreira;Alexandre Sampaio;Boleto;1;333,42;333,42;Mato Grosso do Sul;Câmera DSLR;PROD007;Informática
40f7c7f4-49f6-4bfd-9557-e0c9826f591b;15/01/2023;Dr. Bruno Ferreira;Sra. Maria Helena Campos;Pix;9;205,84;1852,56;Rio de Janeiro;Tablet;PROD009;Informática
0cff69f5-ef55-41d0-b617-1fafe11fd3e0;26/06/2023;Marcela Sales;Noah Pinto;Cartão;5;28,75;143,75;Minas Gerais;Micro-ondas;PROD010;Áudio e Vídeo
f61b923d-7ef3-49f5-a2e4-eb9ce346f95a;01/01/2023;Sr. Miguel Cassiano;Dr. Pedro Miguel Alves;Pix;10;103,14;1031,4;Mato Grosso do Sul;Smartphone;PROD001;Áudio e Vídeo
3fec8fe0-d031-4476-9b88-90e3aa504041;06/12/2023;Dr. Bruno Ferreira;Caio Cirino;Boleto;7;44,29;310,03;Pernambuco;Máquina de Lavar;PROD006;Informática
1269d6ef-df4a-4641-9910-804dbe7391f5;23/12/2023;João Gonçalves;Luana Mendes;Pix;5;336,78;1683,9;Distrito Federal;Máquina de Lavar;PROD006;Áudio e Vídeo
3aa110b1-79c7-400e-a46f-f52f94138904;12/11/2023;Dra. Aurora da Cruz;João Camargo;Dinheiro;7;335,82;2350,74;Piauí;Câmera DSLR;PROD007;Eletrodomésticos
b0f0fe10-5db3-4dfb-b4b4-adad954ff49e;24/10/2023;Dra. Aurora da Cruz;Marina Cavalcante;Boleto;1;158,9;158,9;Paraíba;Geladeira;PROD004;Áudio e Vídeo
32f0ec0a-6458-4264-b3b8-5985e155af62;28/03/2023;Dr. Bruno Ferreira;Maria Luísa Barros;Boleto;8;226,66;1813,28;Amapá;Geladeira;PROD004;Áudio e Vídeo
c346e751-f147-49c5-aea0-6052d83fe43b;17/03/2023;Dra. Ana Clara Pastor;Felipe da Rosa;Pix;4;339,67;1358,68;Paraná;Geladeira;PROD004;Eletrodomésticos
d5b68e53-f477-4904-a04e-8d792a3a1dcc;01/08/2023;Dra. Aurora da Cruz;Srta. Mirella Abreu;Dinheiro;10;426,37;4263,7;Paraná;Notebook;PROD002;Áudio e Vídeo
a03d95d8-dd61-49bf-9ee0-d72ca708e6ee;06/08/2023;Ana Sophia Sousa;Beatriz Mendonça;Dinheiro;7;129,55;906,85;Alagoas;Smartphone;PROD001;Eletrônicos
3ef975e3-e40e-4a5e-98bd-d97f038f360b;10/03/2023;Lucas Sá;Srta. Eloah Machado;Boleto;9;132,11;1188,99;São Paulo;Notebook;PROD002;Áudio e Vídeo
f7318781-c278-4b2c-ba5d-166deb620937;08/10/2023;Lucas Sá;Otto Cavalcante;Dinheiro;8;310,2;2481,6;Paraíba;Tablet;PROD009;Áudio e Vídeo
eeed1944-0f09-4b07-a701-a2a327433816;17/11/2023;Ana Sophia Sousa;Maysa Souza;Dinheiro;5;378,37;1891,85;Amapá;Fogão;PROD005;Áudio e Vídeo
f2417c50-79cd-4826-bd7a-dd6f5f84ae3d;04/10/2023;Dr. Bruno Ferreira;Lucas Araújo;Pix;5;124,9;624,5;Espírito Santo;Máquina de Lavar;PROD006;Informática
c2748f82-8265-4046-bac3-a46e5632fb66;01/08/2023;Enrico Aragão;Mariah Freitas;Dinheiro;7;350,04;2450,28;Pará;Geladeira;PROD004;Eletrônicos
cf2f78f0-58b9-4cc2-bfd2-cff66df83991;27/10/2023;Dra. Ana Clara Pastor;Henrique Castro;Dinheiro;1;111,35;111,35;Paraná;Câmera DSLR;PROD007;Áudio e Vídeo
7cdb5896-57d6-448a-acef-7d53b9562a6b;03/08/2023;Sr. Miguel Cassiano;Erick Gonçalves;Pix;1;471,94;471,94;Paraná;Fogão;PROD005;Áudio e Vídeo
9bc5fb79-8409-4de6-8c71-042cc1697dfa;19/07/2023;Marcela Sales;Srta. Eloah Machado;Dinheiro;4;143,74;574,96;Santa Catarina;Fone de Ouvido;PROD008;Eletrônicos
ebecca83-8fca-4808-9883-2a35b56ccbb2;21/07/2023;Dra. Aurora da Cruz;Lunna Costela;Cartão;3;421,85;1265,55;Amapá;TV 4K;PROD003;Eletrônicos
f2dfb519-946a-4a6b-a508-98c9bfc77eef;26/01/2023;João Gonçalves;Sra. Júlia Fonseca;Boleto;7;76,49;535,43;Distrito Federal;Fone de Ouvido;PROD008;Eletrodomésticos
d42b3606-92b6-4aff-8197-fd4ef33f98cc;04/08/2023;João Gonçalves;Lucca Pimenta;Dinheiro;8;170,15;1361,2;Acre;Câmera DSLR;PROD007;Informática
978da457-491f-47b2-85d1-f6214e1dce13;29/11/2023;Dr. Bruno Ferreira;Alexandre Sampaio;Cartão;9;35,52;319,68;São Paulo;Máquina de Lavar;PROD006;Eletrodomésticos
573c798c-10d6-4d37-881b-d3631eff5cfd;15/11/2023;Davi Miguel da Paz;Pedro Melo;Pix;1;475,31;475,31;Paraná;Geladeira;PROD004;Eletrônicos
fe668b88-32f9-4e6c-be80-524e6d4b2095;25/12/2023;João Gonçalves;Alexandre Sampaio;Boleto;2;286,35;572,7;Ceará;Geladeira;PROD004;Áudio e Vídeo
ace0d276-a369-4887-8b6e-5b7cc6f4e843;09/06/2023;Dr. Bruno Ferreira;Thales Cirino;Cartão;10;307,55;3075,5;Maranhão;Notebook;PROD002;Eletrodomésticos
39021e63-ec94-4a1d-853d-ce4e68700242;12/04/2023;Dr. Bruno Ferreira;Thales Cirino;Pix;10;341,9;3419;Amazonas;Câmera DSLR;PROD007;Áudio e Vídeo
1e34194e-f445-4d22-9d3f-cb16900bb622;17/10/2023;Dra. Ana Clara Pastor;Heloísa Viana;Dinheiro;5;426,64;2133,2;Rondônia;Micro-ondas;PROD010;Eletrônicos
bd439f90-e722-4959-87d4-77126789dabe;04/08/2023;Lucas Sá;Maya Nascimento;Dinheiro;6;43,79;262,74;Mato Grosso do Sul;Máquina de Lavar;PROD006;Eletrônicos
97136ed0-46fc-4cf9-816c-5b72398aecab;25/09/2023;João Gonçalves;Catarina Cassiano;Dinheiro;8;356,58;2852,64;Paraíba;Câmera DSLR;PROD007;Eletrodomésticos
f9b5ad28-f232-48b9-9caf-57384abb06d6;15/06/2023;Ana Sophia Sousa;Lucca Pimenta;Boleto;7;414,61;2902,27;Paraíba;Micro-ondas;PROD010;Informática
f9e511bf-5d28-4f23-a747-12db44935411;22/06/2023;Dra. Ana Clara Pastor;Camila Oliveira;Boleto;4;377,73;1510,92;Ceará;Micro-ondas;PROD010;Áudio e Vídeo
19a01101-7b7b-4aae-91b7-a140e6933497;24/05/2023;Dra. Aurora da Cruz;Rafael Almeida;Boleto;8;113,94;911,52;Piauí;Fogão;PROD005;Informática
328f69cc-fd1c-4bdb-a8af-d97f11b61d4b;04/05/2023;Enrico Aragão;Camila Oliveira;Pix;1;263,15;263,15;Roraima;Geladeira;PROD004;Eletrônicos
d357c701-69ac-4d28-8cce-4e1b0b774196;09/01/2023;Dr. Bruno Ferreira;Maria Luísa Barros;Pix;8;326,49;2611,92;Minas Gerais;Fone de Ouvido;PROD008;Áudio e Vídeo
f84a7009-a3b0-4491-835f-99a6d19c20c9;31/08/2023;Sr. Miguel Cassiano;Mathias Fernandes;Boleto;4;160,04;640,16;Pará;Micro-ondas;PROD010;Informática
faffbf68-f45b-4c31-8d51-848d55bf0555;06/06/2023;João Gonçalves;Sr. Noah Guerra;Cartão;9;172,09;1548,81;Santa Catarina;Fone de Ouvido;PROD008;Informática
0d4f278a-4f8c-4fe8-bb80-37f2254c548b;09/04/2023;Ana Sophia Sousa;Erick Gonçalves;Dinheiro;4;164,62;658,48;Goiás;Tablet;PROD009;Eletrodomésticos
a7743974-a391-451d-b7ec-fdea436a15b0;21/02/2023;Ana Sophia Sousa;Maria Luísa Barros;Pix;10;488,54;4885,4;Mato Grosso do Sul;Tablet;PROD009;Informática
63cf504d-2d81-4ab6-8a8a-c404da551136;21/05/2023;Dra. Ana Clara Pastor;Otto Freitas;Boleto;3;158,11;474,33;Roraima;Tablet;PROD009;Eletrodomésticos
01512b80-8cda-4fe2-99f0-cb87d675aaba;07/01/2023;Dra. Aurora da Cruz;Maria Luísa Barros;Dinheiro;3;322,56;967,68;Paraná;Fone de Ouvido;PROD008;Eletrônicos
bfc949cc-4808-4cd4-9c44-068e1922ef74;02/09/2023;Dr. Bruno Ferreira;Calebe Borges;Dinheiro;8;176,95;1415,6;Paraná;Smartphone;PROD001;Informática
a3c9ebac-747d-4c60-9c51-8d539eaa3cdb;18/03/2023;Dra. Aurora da Cruz;João Camargo;Cartão;2;292,74;585,48;Espírito Santo;Smartphone;PROD001;Eletrodomésticos
95536a00-4feb-4372-9460-28ff654c7981;25/09/2023;Enrico Aragão;Alexandre Cardoso;Dinheiro;2;283,46;566,92;Maranhão;Câmera DSLR;PROD007;Eletrodomésticos
2043ba73-04ea-4bf2-b500-03937f4050fd;09/11/2023;Dr. Bruno Ferreira;Henrique Castro;Pix;10;495,12;4951,2;Rio Grande do Sul;Fogão;PROD005;Eletrônicos
5bc559ba-7d75-447f-9759-d72f1d3dbd19;03/05/2023;Davi Miguel da Paz;Luana Mendes;Cartão;4;139,68;558,72;Ceará;Notebook;PROD002;Eletrodomésticos
f8a1be13-bf9a-4572-9f1e-afeefcbae1b1;30/05/2023;Dra. Ana Clara Pastor;Sr. Noah Guerra;Boleto;1;210,17;210,17;Roraima;Micro-ondas;PROD010;Áudio e Vídeo
5be34ac1-c2d2-4d00-ad1b-ff67340820df;18/12/2023;Ana Sophia Sousa;Sra. Maria Helena Campos;Pix;5;354,46;1772,3;Pará;Fone de Ouvido;PROD008;Eletrônicos
5d2e4b2e-1ac2-4753-94a9-fc7e43147f6d;14/03/2023;Dr. Bruno Ferreira;Otto Freitas;Pix;2;276,84;553,68;Sergipe;TV 4K;PROD003;Informática
9725b487-e2cd-4519-a59c-f8df6aad89ff;13/08/2023;Dr. Bruno Ferreira;Maitê Monteiro;Boleto;5;301,57;1507,85;Roraima;Micro-ondas;PROD010;Informática
513f2a71-37d1-47c1-80fc-659460f60fa0;13/08/2023;Dr. Bruno Ferreira;Rodrigo Borges;Cartão;7;471,91;3303,37;Pará;Tablet;PROD009;Áudio e Vídeo
1f8a7e31-e971-463d-bea4-c583816d5643;28/04/2023;Dra. Aurora da Cruz;Thales Cirino;Cartão;6;305,82;1834,92;São Paulo;Smartphone;PROD001;Eletrônicos
562b8a72-2231-40f4-8d60-be220bf73f6b;23/09/2023;Lucas Sá;Maysa Souza;Pix;5;292,36;1461,8;Rio de Janeiro;TV 4K;PROD003;Áudio e Vídeo
0c18512a-3291-4dea-8eec-67849038cb25;29/08/2023;Marcela Sales;Ester da Cruz;Boleto;7;321,04;2247,28;Mato Grosso;Fone de Ouvido;PROD008;Eletrônicos
082e8296-dc8c-494a-818e-a4a627a18893;22/12/2023;Lucas Sá;Maria Luísa Barros;Dinheiro;2;430,29;860,58;Tocantins;Máquina de Lavar;PROD006;Áudio e Vídeo
74b1a069-4c02-4bae-8987-28239f519b30;10/05/2023;Marcela Sales;Dr. Dom da Costa;Dinheiro;9;27,98;251,82;Pernambuco;Notebook;PROD002;Informática
c6e36e76-fcbd-4f23-bd30-68d030b76e4f;31/07/2023;Dra. Ana Clara Pastor;Srta. Mirella Abreu;Boleto;1;332,25;332,25;Rio Grande do Norte;Tablet;PROD009;Áudio e Vídeo
a5a2aba2-8c6d-41c6-bb8d-261c08479704;17/05/2023;Sr. Miguel Cassiano;Lucas Araújo;Boleto;8;316,45;2531,6;Paraíba;Smartphone;PROD001;Eletrodomésticos
d7f4f6d6-ba3a-47df-828b-c8516cbc04bc;30/12/2023;Davi Miguel da Paz;João Camargo;Cartão;8;69,5;556;Piauí;Micro-ondas;PROD010;Eletrodomésticos
c3d528c6-dfdd-46fc-9756-bdbc23cb8169;02/03/2023;Davi Miguel da Paz;Camila Oliveira;Boleto;7;55,67;389,69;Pernambuco;Notebook;PROD002;Áudio e Vídeo
d0b63880-f77b-4173-9798-319a50227fab;05/05/2023;Lucas Sá;Luana Mendes;Pix;5;213,59;1067,95;Minas Gerais;Fone de Ouvido;PROD008;Áudio e Vídeo
15112ed2-bf04-45df-9a0e-236904c3a248;05/02/2023;João Gonçalves;Alexandre Sampaio;Dinheiro;4;461,72;1846,88;Mato Grosso;Tablet;PROD009;Eletrodomésticos
95e84248-e84b-4183-804d-ed183bd5404f;02/06/2023;Dra. Aurora da Cruz;Thales Cirino;Dinheiro;9;140,91;1268,19;Bahia;Smartphone;PROD001;Informática
21f752b1-5ea6-4216-b668-b352550a8328;10/10/2023;Sr. Miguel Cassiano;Sra. Júlia Fonseca;Dinheiro;8;273,9;2191,2;Mato Grosso;Máquina de Lavar;PROD006;Informática
bdff0ecb-cad8-4e0d-90af-254f032fd451;30/04/2023;Enrico Aragão;Felipe da Rosa;Boleto;4;490,58;1962,32;Santa Catarina;Geladeira;PROD004;Áudio e Vídeo
5dba3ba6-544c-4d63-be69-281d804f8c2a;06/12/2023;Davi Miguel da Paz;Camila Oliveira;Cartão;8;355,56;2844,48;Bahia;Câmera DSLR;PROD007;Áudio e Vídeo
92a8fae2-b4f7-46d8-a04f-789ed2348fbf;14/08/2023;Dr. Bruno Ferreira;Mathias Fernandes;Dinheiro;9;483,02;4347,18;Acre;Máquina de Lavar;PROD006;Eletrônicos
a60a7155-81ae-4b59-9029-f7bdd4fa8da8;29/08/2023;João Gonçalves;Mariah Freitas;Dinheiro;3;210,89;632,67;Rio Grande do Sul;TV 4K;PROD003;Eletrônicos
ee94d35d-b02a-4ca8-9734-41b3318f68c8;12/06/2023;Lucas Sá;Dr. Pedro Miguel Alves;Cartão;2;427,36;854,72;Rio Grande do Norte;Tablet;PROD009;Áudio e Vídeo
a4ed97f1-0650-4fba-9fa4-d815026c0143;16/02/2023;Enrico Aragão;Maya Nascimento;Cartão;2;125,04;250,08;Paraíba;Fogão;PROD005;Eletrodomésticos
4f9435a4-e193-42ae-ad95-76291232971a;16/06/2023;Dra. Ana Clara Pastor;Maria Luísa Barros;Boleto;3;350,06;1050,18;Mato Grosso do Sul;Smartphone;PROD001;Eletrônicos
58b3269f-e482-4c98-b447-b49d626d23b7;17/10/2023;Davi Miguel da Paz;Otto Cavalcante;Pix;7;81,33;569,31;Amapá;Tablet;PROD009;Áudio e Vídeo
3558e91b-9232-41b5-b029-ad6ec341ba5d;12/09/2023;Dra. Aurora da Cruz;Antony Mendonça;Pix;10;436,71;4367,1;Paraíba;Micro-ondas;PROD010;Eletrodomésticos
49d33090-51fd-4af4-8fff-52a69c3e8c52;28/05/2023;Sr. Miguel Cassiano;Otto Cavalcante;Cartão;5;235,19;1175,95;Paraíba;Smartphone;PROD001;Áudio e Vídeo
70dd5d60-638a-413d-a2d8-7c44db95f991;20/12/2023;João Gonçalves;Maitê Monteiro;Boleto;6;493,95;2963,7;Distrito Federal;Fogão;PROD005;Áudio e Vídeo
f2398981-6ef9-45d6-a489-f6be2f0b1be1;15/07/2023;Dra. Aurora da Cruz;Heloísa Viana;Boleto;7;428,13;2996,91;Roraima;Notebook;PROD002;Eletrodomésticos
a1d6bc50-ac46-4c5b-b52b-9c0e5193eb65;05/01/2023;Dra. Aurora da Cruz;Vitória Castro;Cartão;5;20,75;103,75;Rio Grande do Norte;Câmera DSLR;PROD007;Informática
2e84362b-6b6f-407d-b740-f1d803ebc575;07/11/2023;Marcela Sales;Sr. Noah Guerra;Pix;8;418,09;3344,72;Rio Grande do Norte;Fogão;PROD005;Eletrodomésticos
f23bf99d-73fa-4d3f-a7ff-302951cc2f14;18/11/2023;Dra. Ana Clara Pastor;João Camargo;Dinheiro;5;342,1;1710,5;Alagoas;TV 4K;PROD003;Eletrônicos
6ad3b56d-dde4-41e8-bde6-04a56d6ae8c6;01/06/2023;Marcela Sales;Erick Gonçalves;Dinheiro;10;188,78;1887,8;Ceará;TV 4K;PROD003;Eletrônicos
75d207dd-326b-4374-922d-fab9c83e08dc;29/09/2023;Sr. Miguel Cassiano;Maysa Souza;Pix;4;74,76;299,04;Goiás;Tablet;PROD009;Informática
02186a72-f62b-4ad8-aca2-e92e0cdb1986;28/02/2023;Lucas Sá;Calebe Borges;Pix;8;484,02;3872,16;São Paulo;Fogão;PROD005;Informática
4a37e0cf-c8eb-48c5-8724-bd7c55a9ad78;16/02/2023;Enrico Aragão;Ester Sales;Boleto;4;431,47;1725,88;Piauí;Câmera DSLR;PROD007;Informática
244b9085-823b-4471-8779-7391ccfaa005;23/11/2023;Marcela Sales;Maya Nascimento;Pix;2;232,85;465,7;Paraná;Fogão;PROD005;Áudio e Vídeo
62f8d46d-6d36-4304-944c-087b1a72766d;09/11/2023;Ana Sophia Sousa;Marina Cavalcante;Cartão;1;313,58;313,58;Rio Grande do Sul;Tablet;PROD009;Informática
c836da88-e191-4640-97d5-92f99920cd1c;01/03/2023;Davi Miguel da Paz;Felipe da Rosa;Cartão;8;455,6;3644,8;Maranhão;Fogão;PROD005;Áudio e Vídeo
bc37df97-244c-4e7d-a788-2e15af1aeda7;18/07/2023;Lucas Sá;Maria Clara Novaes;Dinheiro;8;66,9;535,2;Rio de Janeiro;Geladeira;PROD004;Eletrodomésticos
53f9d505-a7fa-4c69-bad3-2b895c69db70;12/11/2023;Enrico Aragão;Maysa Souza;Cartão;3;443,85;1331,55;Roraima;Notebook;PROD002;Áudio e Vídeo
38c5a722-a784-4bf0-a78c-a071c8ceb872;05/07/2023;Dr. Bruno Ferreira;Vitória Castro;Boleto;6;116,46;698,76;Piauí;Fone de Ouvido;PROD008;Eletrodomésticos
eeaa87de-ea8d-4481-b2bf-51914176a90c;04/03/2023;Lucas Sá;Lucca Pimenta;Pix;6;39,67;238,02;Rio Grande do Sul;Fogão;PROD005;Eletrodomésticos
fd6557de-94ee-4908-978d-6afc65f64ca7;05/05/2023;Davi Miguel da Paz;Lunna Costela;Pix;10;485,84;4858,4;Amapá;Smartphone;PROD001;Informática
324f7d13-7494-4a2a-93cb-eb8f82429a30;18/06/2023;Davi Miguel da Paz;Rodrigo Borges;Cartão;9;111,51;1003,59;Goiás;Geladeira;PROD004;Eletrodomésticos
