id_venda;data_venda;nome_vendedor;nome_comprador;meio_pagamento;quantidade;preco_unitario;valor_total;local_empresa;produto;codigo_produto;segmento_produto
b6d9cca4-256a-4e4f-987a-982c97cf337d;04/01/2023;Vicente Ferreira;Marcos Vinicius Vieira;Cartão;1;298,27;298,27;Espírito Santo;Geladeira;PROD004;Eletrodomésticos
d393165a-8af5-4312-a47c-691c8701c430;21/09/2023;Sr. Noah Sousa;Lorena da Cunha;Dinheiro;2;453,66;907,32;Distrito Federal;Máquina de Lavar;PROD006;Eletrônicos
c8718e35-99a8-47d1-974b-a987acc3559e;05/05/2023;Srta. Maria Julia Mendes;Henry Gabriel da Rosa;Pix;9;74,83;673,47;Amazonas;Micro-ondas;PROD010;Áudio e Vídeo
e8ded0d1-18d1-4798-824f-50dfee7457e8;30/07/2023;Srta. Maria Julia Mendes;Sra. Caroline Caldeira;Cartão;2;332,9;665,8;Rondônia;Máquina de Lavar;PROD006;Áudio e Vídeo
caeacffe-d06a-4010-8509-d69aa9adc316;08/05/2023;Sr. Noah Sousa;Caroline Duarte;Dinheiro;2;39,7;79,4;Bahia;Máquina de Lavar;PROD006;Eletrônicos
9561b88e-e5e8-4ee7-819b-52d66c60d324;08/02/2023;Srta. Maria Julia Mendes;Benjamin Moreira;Cartão;7;99,91;699,37;Alagoas;Fone de Ouvido;PROD008;Eletrodomésticos
1f213f47-3d2b-4244-b37d-358a652d8929;27/03/2023;Mateus da Mata;Julia Mendes;Dinheiro;9;419,65;3776,85;Distrito Federal;Notebook;PROD002;Eletrodomésticos
4584297b-d8b2-4933-8dfe-ea2a692ad63d;02/01/2023;Mateus da Mata;Sr. João Gabriel Novaes;Dinheiro;7;452,2;3165,4;Maranhão;TV 4K;PROD003;Áudio e Vídeo
501f3b8d-c5f2-4ea0-b5f7-b9b1e920af6f;21/03/2023;Sr. Noah Sousa;Diego Martins;Pix;7;351,33;2459,31;Alagoas;Tablet;PROD009;Áudio e Vídeo
37d9cc5e-0e2e-4395-8086-d82a2cc91ec1;30/01/2023;Eduardo Guerra;Manuela da Costa;Dinheiro;10;370,51;3705,1;Pernambuco;Smartphone;PROD001;Informática
aad0195d-a520-4bda-8539-a17ff58aadea;06/04/2023;Vicente Ferreira;Srta. Gabriela da Costa;Cartão;9;87,14;784,26;Rondônia;Tablet;PROD009;Eletrônicos
81b53db1-ac71-4b1c-8be5-28824c95be45;24/10/2023;Dra. Melissa da Mata;Rafael Porto;Cartão;4;207,85;831,4;Pará;Micro-ondas;PROD010;Eletrodomésticos
3f7bded9-f3a3-4c09-a9a6-64feadadb10c;15/04/2023;Olivia da Mata;Joana Sampaio;Boleto;10;286,96;2869,6;Minas Gerais;Máquina de Lavar;PROD006;Informática
72d1475c-7c00-42dc-ba2a-e3e8ce1b43aa;11/06/2023;Vicente Ferreira;Helena Carvalho;Dinheiro;3;339,13;1017,39;Rio Grande do Norte;Fogão;PROD005;Áudio e Vídeo
45e3e9f0-3376-400a-b029-11408bf8694c;17/09/2023;Marcos Vinicius da Conceição;Lavínia Cirino;Boleto;10;498,09;4980,9;Amapá;Notebook;PROD002;Eletrodomésticos
19b718b4-6dab-48e6-940c-7e78d1137a22;06/10/2023;Marcos Vinicius da Conceição;Luiza Vargas;Cartão;4;191,07;764,28;Rondônia;TV 4K;PROD003;Áudio e Vídeo
c87c3ef4-2261-4bd1-ac3e-ee10e1b51d37;16/05/2023;Vicente Ferreira;Ana Sophia Moreira;Pix;9;156,7;1410,3;Goiás;Notebook;PROD002;Eletrodomésticos
332f1026-7573-4ecb-b32e-a44baab841da;18/12/2023;Marcos Vinicius da Conceição;Davi Lucca Guerra;Dinheiro;5;306,37;1531,85;Goiás;Máquina de Lavar;PROD006;Eletrodomésticos
c84ac2a5-4cb6-4dc7-a8b6-ad1a7dd51235;23/01/2023;Eduardo Guerra;Dr. Dom Mendes;Pix;1;55,23;55,23;Rio Grande do Sul;Câmera DSLR;PROD007;Informática
fddd227f-88bd-48f4-a6ae-9b41aef21421;15/10/2023;Eduardo Guerra;Marina Moraes;Cartão;5;89,18;445,9;Roraima;Fone de Ouvido;PROD008;Áudio e Vídeo
7d32088c-ad39-464b-85b2-3b59e499bda3;09/08/2023;Emanuella Azevedo;Rafael Porto;Boleto;3;277,34;832,02;Mato Grosso do Sul;Máquina de Lavar;PROD006;Eletrodomésticos
cce28690-c56e-4392-877e-595b4c5d088f;08/12/2023;Vicente Ferreira;Dr. Raul Leão;Dinheiro;1;450,47;450,47;Rio Grande do Norte;Geladeira;PROD004;Eletrodomésticos
225e36c9-f7a6-4522-b41a-12db9ca32f74;01/04/2023;Mateus da Mata;Samuel Azevedo;Pix;3;463,62;1390,86;Santa Catarina;Geladeira;PROD004;Eletrodomésticos
dfe02420-96ed-4f49-a7fa-df1bec3d3dbb;17/05/2023;Emanuella Azevedo;Joaquim da Costa;Cartão;6;393,37;2360,22;Minas Gerais;Câmera DSLR;PROD007;Eletrodomésticos
0ccf762b-d377-490c-9482-0bb9ddd91491;24/08/2023;Olivia da Mata;João Guilherme Lopes;Pix;1;430,71;430,71;Espírito Santo;Geladeira;PROD004;Eletrodomésticos
33f3dc57-c5a4-40e8-a440-cc7987314a02;23/05/2023;Vicente Ferreira;Dr. Rael Casa Grande;Boleto;1;333,42;333,42;Mato Grosso do Sul;Câmera DSLR;PROD007;Informática
cfe65b1e-f58a-48e0-bcd5-48f78eb5e28d;15/01/2023;Vicente Ferreira;Sr. João Gabriel Novaes;Pix;9;205,84;1852,56;Rio de Janeiro;Tablet;PROD009;Informática
d6ca69bd-0211-474b-8ca5-fd6ff5538f7b;26/06/2023;Olivia da Mata;Sra. Sabrina Cirino;Cartão;5;28,75;143,75;Minas Gerais;Micro-ondas;PROD010;Áudio e Vídeo
effd98e9-6d3d-4430-83f7-c736a7e81018;01/01/2023;Julia Novais;Marina Pinto;Pix;10;103,14;1031,4;Mato Grosso do Sul;Smartphone;PROD001;Áudio e Vídeo
f312908d-4ecb-4abe-a90a-cb970f6df51f;06/12/2023;Vicente Ferreira;Sra. Caroline Caldeira;Boleto;7;44,29;310,03;Pernambuco;Máquina de Lavar;PROD006;Informática
b2f70b76-2487-4764-a1b7-4a8e43eaf831;23/12/2023;Marcos Vinicius da Conceição;Benjamin Moreira;Pix;5;336,78;1683,9;Distrito Federal;Máquina de Lavar;PROD006;Áudio e Vídeo
62145e01-ad96-4c3f-8ba5-d886c45929e4;12/11/2023;Dra. Melissa da Mata;João Guilherme Lopes;Dinheiro;7;335,82;2350,74;Piauí;Câmera DSLR;PROD007;Eletrodomésticos
0744556d-ddf2-42d5-bedb-681f917af620;24/10/2023;Dra. Melissa da Mata;Dr. Rhavi Costa;Boleto;1;158,9;158,9;Paraíba;Geladeira;PROD004;Áudio e Vídeo
ed793658-bfea-4efc-bb98-ee434603d897;28/03/2023;Vicente Ferreira;Diego Martins;Boleto;8;226,66;1813,28;Amapá;Geladeira;PROD004;Áudio e Vídeo
414cc80d-7572-43f2-8769-9af3e86f6b03;17/03/2023;Eduardo Guerra;Rafael Porto;Pix;4;339,67;1358,68;Paraná;Geladeira;PROD004;Eletrodomésticos
95e73546-5c06-45c4-b913-144b1fc871bc;01/08/2023;Dra. Melissa da Mata;Caroline Duarte;Dinheiro;10;426,37;4263,7;Paraná;Notebook;PROD002;Áudio e Vídeo
ad3035bc-8fe1-4940-81db-23b106fe1e84;06/08/2023;Sr. Noah Sousa;Renan Borges;Dinheiro;7;129,55;906,85;Alagoas;Smartphone;PROD001;Eletrônicos
e72c4df0-ec44-45f2-b49f-c4555ef9bf88;10/03/2023;Srta. Maria Julia Mendes;Erick Costela;Boleto;9;132,11;1188,99;São Paulo;Notebook;PROD002;Áudio e Vídeo
303d1595-d34c-41d4-b7d1-2a8b8f9b618c;08/10/2023;Srta. Maria Julia Mendes;Raul Macedo;Dinheiro;8;310,2;2481,6;Paraíba;Tablet;PROD009;Áudio e Vídeo
20cdfc85-0294-4bf4-b263-97f5e2ac1d81;17/11/2023;Sr. Noah Sousa;Lorena da Cunha;Dinheiro;5;378,37;1891,85;Amapá;Fogão;PROD005;Áudio e Vídeo
27da84fd-094d-4b06-a351-8aa99c181dbc;04/10/2023;Vicente Ferreira;Lavínia Cirino;Pix;5;124,9;624,5;Espírito Santo;Máquina de Lavar;PROD006;Informática
06d0d53b-ba9a-400b-b9ae-8a1a38426ae8;01/08/2023;Mateus da Mata;Dr. Dom Mendes;Dinheiro;7;350,04;2450,28;Pará;Geladeira;PROD004;Eletrônicos
61ddac27-c2d7-4659-a88e-157494c7cd23;27/10/2023;Eduardo Guerra;Amanda Barros;Dinheiro;1;111,35;111,35;Paraná;Câmera DSLR;PROD007;Áudio e Vídeo
98881616-d626-4537-a4b3-297dff451089;03/08/2023;Julia Novais;Esther Fonseca;Pix;1;471,94;471,94;Paraná;Fogão;PROD005;Áudio e Vídeo
447c6c7e-c760-409a-b419-971d25d45943;19/07/2023;Olivia da Mata;Erick Costela;Dinheiro;4;143,74;574,96;Santa Catarina;Fone de Ouvido;PROD008;Eletrônicos
b595e0b8-e4e2-40cf-a37b-43a93551ec11;21/07/2023;Dra. Melissa da Mata;Gael Henrique Campos;Cartão;3;421,85;1265,55;Amapá;TV 4K;PROD003;Eletrônicos
57ceed0b-2563-481b-99a2-ead668dbe2f8;26/01/2023;Marcos Vinicius da Conceição;Alana Nunes;Boleto;7;76,49;535,43;Distrito Federal;Fone de Ouvido;PROD008;Eletrodomésticos
79f45f95-5f1b-44f3-8e2b-d5edbc83d514;04/08/2023;Marcos Vinicius da Conceição;Pedro Henrique Santos;Dinheiro;8;170,15;1361,2;Acre;Câmera DSLR;PROD007;Informática
c33efebc-3b07-4aad-b01e-5897a22399b7;29/11/2023;Vicente Ferreira;Dr. Rael Casa Grande;Cartão;9;35,52;319,68;São Paulo;Máquina de Lavar;PROD006;Eletrodomésticos
31dbaace-b2e7-4a08-9d27-72a4ebd10adf;15/11/2023;Emanuella Azevedo;Joana Sampaio;Pix;1;475,31;475,31;Paraná;Geladeira;PROD004;Eletrônicos
640a2248-e131-47a1-b5c7-c1466fbbce96;25/12/2023;Marcos Vinicius da Conceição;Dr. Rael Casa Grande;Boleto;2;286,35;572,7;Ceará;Geladeira;PROD004;Áudio e Vídeo
2ede4e39-4c67-4bf3-9801-c12ece4ecaf3;09/06/2023;Vicente Ferreira;Manuela da Costa;Cartão;10;307,55;3075,5;Maranhão;Notebook;PROD002;Eletrodomésticos
8f886fce-bf79-46c6-a9ea-c3f807bc7f50;12/04/2023;Vicente Ferreira;Manuela da Costa;Pix;10;341,9;3419;Amazonas;Câmera DSLR;PROD007;Áudio e Vídeo
76332391-7585-44e9-bf9e-fd2e8528fb0e;17/10/2023;Eduardo Guerra;Dr. Raul Leão;Dinheiro;5;426,64;2133,2;Rondônia;Micro-ondas;PROD010;Eletrônicos
0401e78d-7b3c-48c3-ba0f-7904c94e4057;04/08/2023;Srta. Maria Julia Mendes;Ana Sophia Moreira;Dinheiro;6;43,79;262,74;Mato Grosso do Sul;Máquina de Lavar;PROD006;Eletrônicos
a9f1bb16-45c7-423f-901d-e5e57ddd18f0;25/09/2023;Marcos Vinicius da Conceição;Luiza Vargas;Dinheiro;8;356,58;2852,64;Paraíba;Câmera DSLR;PROD007;Eletrodomésticos
d418a8b0-303f-4198-ad61-b322fae273b9;15/06/2023;Sr. Noah Sousa;Pedro Henrique Santos;Boleto;7;414,61;2902,27;Paraíba;Micro-ondas;PROD010;Informática
54262ab2-61c8-44eb-9e2f-e20cef85a029;22/06/2023;Eduardo Guerra;Julia Mendes;Boleto;4;377,73;1510,92;Ceará;Micro-ondas;PROD010;Áudio e Vídeo
2476825b-3a0e-412c-8a1d-42a23679dd93;24/05/2023;Dra. Melissa da Mata;Joaquim da Costa;Boleto;8;113,94;911,52;Piauí;Fogão;PROD005;Informática
fe9e42f8-0a53-4acb-95c6-1e4e2c25cf45;04/05/2023;Mateus da Mata;Julia Mendes;Pix;1;263,15;263,15;Roraima;Geladeira;PROD004;Eletrônicos
63dbf473-2f33-4e07-86cc-b8f5871649e5;09/01/2023;Vicente Ferreira;Diego Martins;Pix;8;326,49;2611,92;Minas Gerais;Fone de Ouvido;PROD008;Áudio e Vídeo
67e7de3e-cebc-471c-8087-3bf72e22f4b5;31/08/2023;Julia Novais;Yasmin Camargo;Boleto;4;160,04;640,16;Pará;Micro-ondas;PROD010;Informática
3fd1149b-183c-4d58-b43d-5f94269839da;06/06/2023;Marcos Vinicius da Conceição;Maria Alice Caldeira;Cartão;9;172,09;1548,81;Santa Catarina;Fone de Ouvido;PROD008;Informática
210c16b6-b708-4438-887e-0ce0806ecdfd;09/04/2023;Sr. Noah Sousa;Esther Fonseca;Dinheiro;4;164,62;658,48;Goiás;Tablet;PROD009;Eletrodomésticos
8d1996e1-1f50-4d31-b9d4-cf74a94dfac1;21/02/2023;Sr. Noah Sousa;Diego Martins;Pix;10;488,54;4885,4;Mato Grosso do Sul;Tablet;PROD009;Informática
a824a634-bc46-4cd8-b554-0d65bd38bc80;21/05/2023;Eduardo Guerra;Lunna Ribeiro;Boleto;3;158,11;474,33;Roraima;Tablet;PROD009;Eletrodomésticos
dfcebc53-5634-470e-a422-57e69ddf38c5;07/01/2023;Dra. Melissa da Mata;Diego Martins;Dinheiro;3;322,56;967,68;Paraná;Fone de Ouvido;PROD008;Eletrônicos
932473de-97ee-4692-8620-cb79670345c5;02/09/2023;Vicente Ferreira;Isis Barbosa;Dinheiro;8;176,95;1415,6;Paraná;Smartphone;PROD001;Informática
1fd7f3c3-0311-45c2-8ce0-a3312e8482a6;18/03/2023;Dra. Melissa da Mata;João Guilherme Lopes;Cartão;2;292,74;585,48;Espírito Santo;Smartphone;PROD001;Eletrodomésticos
74a03a2e-4fb0-4ec3-9025-8c90c627f631;25/09/2023;Mateus da Mata;Luiz Miguel da Rosa;Dinheiro;2;283,46;566,92;Maranhão;Câmera DSLR;PROD007;Eletrodomésticos
8a7b0756-3a21-4e96-9c91-02f33e8308a1;09/11/2023;Vicente Ferreira;Amanda Barros;Pix;10;495,12;4951,2;Rio Grande do Sul;Fogão;PROD005;Eletrônicos
0b836f5e-29b9-4f4b-9c97-f361bc2eeff2;03/05/2023;Emanuella Azevedo;Benjamin Moreira;Cartão;4;139,68;558,72;Ceará;Notebook;PROD002;Eletrodomésticos
713af94a-7c4f-4648-84ec-975bc8b18297;30/05/2023;Eduardo Guerra;Maria Alice Caldeira;Boleto;1;210,17;210,17;Roraima;Micro-ondas;PROD010;Áudio e Vídeo
fbcd30ed-b022-482f-be98-33f7a7953a70;18/12/2023;Sr. Noah Sousa;Sr. João Gabriel Novaes;Pix;5;354,46;1772,3;Pará;Fone de Ouvido;PROD008;Eletrônicos
1eb1aca7-ee3c-4d72-a084-a7ac1868b629;14/03/2023;Vicente Ferreira;Lunna Ribeiro;Pix;2;276,84;553,68;Sergipe;TV 4K;PROD003;Informática
85dc1abe-921e-48f1-b204-4debf714c260;13/08/2023;Vicente Ferreira;Francisco Cunha;Boleto;5;301,57;1507,85;Roraima;Micro-ondas;PROD010;Informática
3f20bb2a-1e64-4913-bbd9-03b2b9fc1e6f;13/08/2023;Vicente Ferreira;Srta. Gabriela da Costa;Cartão;7;471,91;3303,37;Pará;Tablet;PROD009;Áudio e Vídeo
f29678d5-8682-4879-8636-1ad51a98626e;28/04/2023;Dra. Melissa da Mata;Manuela da Costa;Cartão;6;305,82;1834,92;São Paulo;Smartphone;PROD001;Eletrônicos
8c7ca5f2-081a-49e0-88d4-1c181547dc1f;23/09/2023;Srta. Maria Julia Mendes;Lorena da Cunha;Pix;5;292,36;1461,8;Rio de Janeiro;TV 4K;PROD003;Áudio e Vídeo
8befe6ae-13f1-48e1-a327-85e5e9adea95;29/08/2023;Olivia da Mata;Henry Gabriel da Rosa;Boleto;7;321,04;2247,28;Mato Grosso;Fone de Ouvido;PROD008;Eletrônicos
71af8010-9336-411b-bf7e-9abdc3d49492;22/12/2023;Srta. Maria Julia Mendes;Diego Martins;Dinheiro;2;430,29;860,58;Tocantins;Máquina de Lavar;PROD006;Áudio e Vídeo
c907417f-cba1-4cc0-abba-35457e72ec04;10/05/2023;Olivia da Mata;Marina Moraes;Dinheiro;9;27,98;251,82;Pernambuco;Notebook;PROD002;Informática
b7d17fb6-0563-43aa-bcb2-cde436654a69;31/07/2023;Eduardo Guerra;Caroline Duarte;Boleto;1;332,25;332,25;Rio Grande do Norte;Tablet;PROD009;Áudio e Vídeo
2a904bd6-20c6-4711-b122-e33bb61d0405;17/05/2023;Julia Novais;Lavínia Cirino;Boleto;8;316,45;2531,6;Paraíba;Smartphone;PROD001;Eletrodomésticos
d0f02c44-e4fe-40a3-8baf-575173cf33e3;30/12/2023;Emanuella Azevedo;João Guilherme Lopes;Cartão;8;69,5;556;Piauí;Micro-ondas;PROD010;Eletrodomésticos
196cc4af-c0a9-4bfd-9e9c-51b58b6c35b7;02/03/2023;Emanuella Azevedo;Julia Mendes;Boleto;7;55,67;389,69;Pernambuco;Notebook;PROD002;Áudio e Vídeo
f507ec7f-e92f-42cb-9687-f70057b9aa99;05/05/2023;Srta. Maria Julia Mendes;Benjamin Moreira;Pix;5;213,59;1067,95;Minas Gerais;Fone de Ouvido;PROD008;Áudio e Vídeo
3cbe677d-f668-46cc-8ba0-f1f0f89182b4;05/02/2023;Marcos Vinicius da Conceição;Dr. Rael Casa Grande;Dinheiro;4;461,72;1846,88;Mato Grosso;Tablet;PROD009;Eletrodomésticos
dff70d9e-63f8-4ab8-a2dd-10710d03b929;02/06/2023;Dra. Melissa da Mata;Manuela da Costa;Dinheiro;9;140,91;1268,19;Bahia;Smartphone;PROD001;Informática
156876fe-8549-4271-b6ca-f5d974baa2ec;10/10/2023;Julia Novais;Alana Nunes;Dinheiro;8;273,9;2191,2;Mato Grosso;Máquina de Lavar;PROD006;Informática
df0b26f7-86d3-44ae-b186-479b66d8e5c7;30/04/2023;Mateus da Mata;Rafael Porto;Boleto;4;490,58;1962,32;Santa Catarina;Geladeira;PROD004;Áudio e Vídeo
02337196-528d-4cb3-9452-58df22fae18b;06/12/2023;Emanuella Azevedo;Julia Mendes;Cartão;8;355,56;2844,48;Bahia;Câmera DSLR;PROD007;Áudio e Vídeo
1fdde8fe-a49e-4463-b7c4-a7a82ec98567;14/08/2023;Vicente Ferreira;Yasmin Camargo;Dinheiro;9;483,02;4347,18;Acre;Máquina de Lavar;PROD006;Eletrônicos
7fd03605-7826-4d32-b35b-f62eace0ece0;29/08/2023;Marcos Vinicius da Conceição;Dr. Dom Mendes;Dinheiro;3;210,89;632,67;Rio Grande do Sul;TV 4K;PROD003;Eletrônicos
a6d9a096-a1d0-435b-88dd-18655b3100d3;12/06/2023;Srta. Maria Julia Mendes;Marina Pinto;Cartão;2;427,36;854,72;Rio Grande do Norte;Tablet;PROD009;Áudio e Vídeo
56f86933-94ac-4a58-9a75-c7a8323a8ac6;16/02/2023;Mateus da Mata;Ana Sophia Moreira;Cartão;2;125,04;250,08;Paraíba;Fogão;PROD005;Eletrodomésticos
6b6e02e6-73fc-4186-b7bb-1961c01332ff;16/06/2023;Eduardo Guerra;Diego Martins;Boleto;3;350,06;1050,18;Mato Grosso do Sul;Smartphone;PROD001;Eletrônicos
f8b93ba7-0ddb-448a-918a-82a547b1ad12;17/10/2023;Emanuella Azevedo;Raul Macedo;Pix;7;81,33;569,31;Amapá;Tablet;PROD009;Áudio e Vídeo
6753ed38-e35e-43c4-ae96-8045faa486fb;12/09/2023;Dra. Melissa da Mata;Dra. Júlia Moura;Pix;10;436,71;4367,1;Paraíba;Micro-ondas;PROD010;Eletrodomésticos
1b5190ee-39ad-4c85-8acc-ecc9d2f4391a;28/05/2023;Julia Novais;Raul Macedo;Cartão;5;235,19;1175,95;Paraíba;Smartphone;PROD001;Áudio e Vídeo
81b4af7e-da70-48bd-b267-a873f70fe7b8;20/12/2023;Marcos Vinicius da Conceição;Francisco Cunha;Boleto;6;493,95;2963,7;Distrito Federal;Fogão;PROD005;Áudio e Vídeo
4dfac9c7-bf32-45ce-95c0-a8bb6b89a078;15/07/2023;Dra. Melissa da Mata;Dr. Raul Leão;Boleto;7;428,13;2996,91;Roraima;Notebook;PROD002;Eletrodomésticos
b2654057-4c83-485f-8976-f719e0ed81ac;05/01/2023;Dra. Melissa da Mata;Igor Correia;Cartão;5;20,75;103,75;Rio Grande do Norte;Câmera DSLR;PROD007;Informática
28fb519f-c722-408c-921c-96147c6aff9a;07/11/2023;Olivia da Mata;Maria Alice Caldeira;Pix;8;418,09;3344,72;Rio Grande do Norte;Fogão;PROD005;Eletrodomésticos
67df8c72-986b-46e5-af1c-6541f97b6aee;18/11/2023;Eduardo Guerra;João Guilherme Lopes;Dinheiro;5;342,1;1710,5;Alagoas;TV 4K;PROD003;Eletrônicos
60cad907-3aee-4af0-8d53-544587ba3de1;01/06/2023;Olivia da Mata;Esther Fonseca;Dinheiro;10;188,78;1887,8;Ceará;TV 4K;PROD003;Eletrônicos
b68c2a2e-1318-4ae8-9848-d0dbce4c20f5;29/09/2023;Julia Novais;Lorena da Cunha;Pix;4;74,76;299,04;Goiás;Tablet;PROD009;Informática
8e536815-cd68-4d53-a8ae-08fc64799922;28/02/2023;Srta. Maria Julia Mendes;Isis Barbosa;Pix;8;484,02;3872,16;São Paulo;Fogão;PROD005;Informática
8186de2e-ae26-4e2b-aa2a-da8a25ae5140;16/02/2023;Mateus da Mata;Helena Carvalho;Boleto;4;431,47;1725,88;Piauí;Câmera DSLR;PROD007;Informática
f0f77aa5-8dac-494e-bf78-5b6dd54250ff;23/11/2023;Olivia da Mata;Ana Sophia Moreira;Pix;2;232,85;465,7;Paraná;Fogão;PROD005;Áudio e Vídeo
c31aef13-ad07-4750-9605-430add1e602d;09/11/2023;Sr. Noah Sousa;Dr. Rhavi Costa;Cartão;1;313,58;313,58;Rio Grande do Sul;Tablet;PROD009;Informática
555e5e83-1452-4c05-9c30-b8205ee347e6;01/03/2023;Emanuella Azevedo;Rafael Porto;Cartão;8;455,6;3644,8;Maranhão;Fogão;PROD005;Áudio e Vídeo
73586433-3e70-4a4a-8c68-86d49b317929;18/07/2023;Srta. Maria Julia Mendes;Bella Albuquerque;Dinheiro;8;66,9;535,2;Rio de Janeiro;Geladeira;PROD004;Eletrodomésticos
6bf24ccc-5579-4292-8aa6-7d4a0f2c015c;12/11/2023;Mateus da Mata;Lorena da Cunha;Cartão;3;443,85;1331,55;Roraima;Notebook;PROD002;Áudio e Vídeo
10db4b76-d024-48ab-940f-d704e59fed18;05/07/2023;Vicente Ferreira;Igor Correia;Boleto;6;116,46;698,76;Piauí;Fone de Ouvido;PROD008;Eletrodomésticos
3ed517f0-1534-49d0-b8c6-acc0b536b161;04/03/2023;Srta. Maria Julia Mendes;Pedro Henrique Santos;Pix;6;39,67;238,02;Rio Grande do Sul;Fogão;PROD005;Eletrodomésticos
340dafce-04bf-4ab5-a0b6-960d7d792400;05/05/2023;Emanuella Azevedo;Gael Henrique Campos;Pix;10;485,84;4858,4;Amapá;Smartphone;PROD001;Informática
838ca3a7-fb98-4ad4-b556-79afc6bce364;18/06/2023;Emanuella Azevedo;Srta. Gabriela da Costa;Cartão;9;111,51;1003,59;Goiás;Geladeira;PROD004;Eletrodomésticos
